PaymentNr;SalesOrderNr;CustomerNr;CustomerName;PaymentDate;Value
30843;837;USCU_S01;Performance Bikes;2019-02-17T00:00:00.000Z;14224.0
30844;838;USCU_S13;Rolling Bike Shop;2019-02-19T00:00:00.000Z;53958.0
30845;839;USCU_S03;Eastside Bikes;2019-02-15T00:00:00.000Z;42849.0
30846;840;USCU_L04;Quotex;2019-03-24T00:00:00.000Z;3174.0
30847;841;USCU_S17;Bikepros;2019-02-14T00:00:00.000Z;115851.0
30848;842;USCU_L01;Skymart Corp;2019-03-24T00:00:00.000Z;69828.0
30849;843;USCU_L10;CostClub;2019-04-04T00:00:00.000Z;41262.0
30850;844;USCU_L10;CostClub;2019-03-24T00:00:00.000Z;11676.0
30851;845;USCU_L05;Bluestar Corp;2019-03-25T00:00:00.000Z;27244.0
30852;846;USCU_S11;Bike World;2019-02-14T00:00:00.000Z;46704.0
30853;847;USCU_S06;Hub & Spokes Inc;2019-02-11T00:00:00.000Z;70056.0
30854;848;USCU_S16;Gogo Bikes;2019-02-16T00:00:00.000Z;38920.0
30855;849;USCU_L09;Bigmart;2019-03-22T00:00:00.000Z;14125.0
30856;850;USCU_L02;Toys4U;2019-03-29T00:00:00.000Z;41810.0
30857;851;USCU_L06;Dexon;2019-04-03T00:00:00.000Z;8475.0
30858;852;USCU_S07;Westend Cycles;2019-02-20T00:00:00.000Z;5650.0
30859;853;USCU_S01;Performance Bikes;2019-02-19T00:00:00.000Z;3955.0
30860;854;USCU_S13;Rolling Bike Shop;2019-02-11T00:00:00.000Z;75563.0
30861;855;USCU_L07;Interlude Inc;2019-03-25T00:00:00.000Z;91471.0
30862;856;USCU_S05;Greater Hartford Area;2019-02-16T00:00:00.000Z;67609.0
30863;857;USCU_S15;Northside Bikes;2019-02-20T00:00:00.000Z;107379.0
30864;858;USCU_L02;Toys4U;2019-03-25T00:00:00.000Z;15908.0
30865;859;USCU_L09;Bigmart;2019-03-28T00:00:00.000Z;119310.0
30866;860;USCU_L04;Quotex;2019-03-30T00:00:00.000Z;30964.0
30867;861;USCU_S11;Bike World;2019-02-13T00:00:00.000Z;92892.0
30868;862;USCU_L02;Toys4U;2019-03-25T00:00:00.000Z;30964.0
30869;863;USCU_S03;Eastside Bikes;2019-02-16T00:00:00.000Z;410273.0
30870;864;USCU_S15;Northside Bikes;2019-02-18T00:00:00.000Z;170302.0
30871;865;USCU_L10;CostClub;2019-03-31T00:00:00.000Z;34230.0
30872;866;USCU_L01;Skymart Corp;2019-03-26T00:00:00.000Z;46970.0
30873;867;USCU_S02;Custom Sports;2019-02-16T00:00:00.000Z;1400.0
30874;868;USCU_L06;Dexon;2019-04-01T00:00:00.000Z;38850.0
30875;869;USCU_S08;Velocity Cycles;2019-02-20T00:00:00.000Z;910.0
30876;870;USCU_S01;Performance Bikes;2019-02-20T00:00:00.000Z;2760.0
30877;871;USCU_S13;Rolling Bike Shop;2019-02-20T00:00:00.000Z;3240.0
30878;872;USCU_L08;Veracity;2019-03-28T00:00:00.000Z;16320.0
30879;873;USCU_S17;Bikepros;2019-02-19T00:00:00.000Z;720.0
30880;874;USCU_L02;Toys4U;2019-03-29T00:00:00.000Z;37920.0
30881;875;USCU_L09;Bigmart;2019-03-24T00:00:00.000Z;4800.0
30882;876;USCU_S08;Velocity Cycles;2019-02-13T00:00:00.000Z;480.0
30883;877;USCU_S03;Eastside Bikes;2019-02-17T00:00:00.000Z;4000.0
30884;878;USCU_L05;Bluestar Corp;2019-03-28T00:00:00.000Z;30400.0
30885;879;USCU_S14;Cityscape Cycles;2019-02-17T00:00:00.000Z;1760.0
30886;880;USCU_L01;Skymart Corp;2019-03-24T00:00:00.000Z;50400.0
30887;881;USCU_L09;Bigmart;2019-04-03T00:00:00.000Z;49440.0
30888;1953;EWM17-CU01;EWM Domestic Customer 01;2019-11-07T00:00:00.000Z;120.0
30889;918;USCU_L01;Skymart Corp;2019-04-10T00:00:00.000Z;27120.0
30890;919;USCU_S08;Velocity Cycles;2019-02-27T00:00:00.000Z;1695.0
30891;920;USCU_L07;Interlude Inc;2019-04-11T00:00:00.000Z;2260.0
30892;921;USCU_S03;Eastside Bikes;2019-02-28T00:00:00.000Z;2825.0
30893;922;USCU_S11;Bike World;2019-03-06T00:00:00.000Z;79540.0
30894;1954;EWM17-CU01;EWM Domestic Customer 01;2019-11-07T00:00:00.000Z;13005.0
30895;924;USCU_L08;Veracity;2019-04-07T00:00:00.000Z;55678.0
30896;925;USCU_S14;Cityscape Cycles;2019-03-01T00:00:00.000Z;99425.0
30897;926;USCU_L02;Toys4U;2019-04-21T00:00:00.000Z;23862.0
30898;927;USCU_L10;CostClub;2019-04-20T00:00:00.000Z;91471.0
30899;928;USCU_L10;CostClub;2019-04-21T00:00:00.000Z;7741.0
30900;929;USCU_L01;Skymart Corp;2019-04-17T00:00:00.000Z;23223.0
30901;930;USCU_L08;Veracity;2019-04-16T00:00:00.000Z;15482.0
30902;931;USCU_S05;Greater Hartford Area;2019-03-07T00:00:00.000Z;131597.0
30903;932;USCU_S13;Rolling Bike Shop;2019-03-07T00:00:00.000Z;15482.0
30904;933;USCU_S17;Bikepros;2019-02-26T00:00:00.000Z;38705.0
30905;934;USCU_L09;Bigmart;2019-04-09T00:00:00.000Z;61320.0
30906;935;USCU_L01;Skymart Corp;2019-04-11T00:00:00.000Z;83930.0
30907;936;USCU_S17;Bikepros;2019-02-26T00:00:00.000Z;700.0
30908;937;USCU_L06;Dexon;2019-04-05T00:00:00.000Z;18130.0
30909;938;USCU_S02;Custom Sports;2019-03-01T00:00:00.000Z;1400.0
30910;939;USCU_S10;Turbo Bikes;2019-03-02T00:00:00.000Z;8260.0
30911;940;USCU_S07;Westend Cycles;2019-03-03T00:00:00.000Z;720.0
30912;729;0017100001;Domestic US Customer 1;2018-11-22T00:00:00.000Z;0.0
30913;942;USCU_L07;Interlude Inc;2019-04-18T00:00:00.000Z;19080.0
30914;943;USCU_S14;Cityscape Cycles;2019-02-27T00:00:00.000Z;720.0
30915;944;USCU_L01;Skymart Corp;2019-04-14T00:00:00.000Z;60240.0
30916;945;USCU_L09;Bigmart;2019-04-12T00:00:00.000Z;4440.0
30917;946;USCU_S10;Turbo Bikes;2019-03-05T00:00:00.000Z;2560.0
30918;705;0017186010;US TM Customer10;2018-11-09T00:00:00.000Z;0.0
30919;948;USCU_S16;Gogo Bikes;2019-03-06T00:00:00.000Z;1920.0
30920;949;USCU_L06;Dexon;2019-04-20T00:00:00.000Z;19520.0
30921;950;USCU_L03;Viadox;2019-04-19T00:00:00.000Z;44320.0
30922;951;USCU_L09;Bigmart;2019-04-04T00:00:00.000Z;51040.0
30923;883;USCU_S13;Rolling Bike Shop;2019-02-27T00:00:00.000Z;5720.0
30924;884;USCU_L05;Bluestar Corp;2019-04-03T00:00:00.000Z;6600.0
30925;885;USCU_S17;Bikepros;2019-03-06T00:00:00.000Z;3080.0
30926;886;USCU_L01;Skymart Corp;2019-04-08T00:00:00.000Z;3960.0
30927;887;USCU_L09;Bigmart;2019-04-20T00:00:00.000Z;92840.0
30928;888;USCU_S13;Rolling Bike Shop;2019-03-06T00:00:00.000Z;16875.0
30929;889;USCU_S05;Greater Hartford Area;2019-03-04T00:00:00.000Z;37800.0
30930;890;USCU_L05;Bluestar Corp;2019-04-08T00:00:00.000Z;8100.0
30931;891;USCU_S14;Cityscape Cycles;2019-03-04T00:00:00.000Z;27675.0
30932;892;USCU_L01;Skymart Corp;2019-04-09T00:00:00.000Z;18900.0
30933;893;USCU_L10;CostClub;2019-04-13T00:00:00.000Z;3375.0
30934;894;USCU_S02;Custom Sports;2019-03-06T00:00:00.000Z;100200.0
30935;895;USCU_S12;Century Cycles;2019-02-26T00:00:00.000Z;16032.0
30936;896;USCU_L07;Interlude Inc;2019-04-21T00:00:00.000Z;19038.0
30937;897;USCU_S14;Cityscape Cycles;2019-03-04T00:00:00.000Z;45090.0
30938;898;USCU_L01;Skymart Corp;2019-04-09T00:00:00.000Z;55110.0
30939;899;USCU_L09;Bigmart;2019-04-02T00:00:00.000Z;28056.0
30940;900;USCU_L09;Bigmart;2019-04-16T00:00:00.000Z;42672.0
30941;901;USCU_L01;Skymart Corp;2019-04-21T00:00:00.000Z;10668.0
30942;902;USCU_S06;Hub & Spokes Inc;2019-02-27T00:00:00.000Z;14224.0
30943;903;USCU_S08;Velocity Cycles;2019-02-28T00:00:00.000Z;11557.0
30944;904;USCU_S09;Greenhigh Bikes;2019-03-02T00:00:00.000Z;30153.0
30945;905;USCU_L06;Dexon;2019-04-14T00:00:00.000Z;6348.0
30946;906;USCU_S01;Performance Bikes;2019-02-28T00:00:00.000Z;141243.0
30947;907;USCU_S14;Cityscape Cycles;2019-02-28T00:00:00.000Z;150765.0
30948;908;USCU_L02;Toys4U;2019-04-20T00:00:00.000Z;80937.0
30949;909;USCU_L09;Bigmart;2019-04-11T00:00:00.000Z;22218.0
30950;910;USCU_L09;Bigmart;2019-04-18T00:00:00.000Z;11676.0
30951;911;USCU_L07;Interlude Inc;2019-04-06T00:00:00.000Z;19460.0
30952;912;USCU_S13;Rolling Bike Shop;2019-03-01T00:00:00.000Z;70056.0
30953;913;USCU_S02;Custom Sports;2019-03-04T00:00:00.000Z;50596.0
30954;914;USCU_S16;Gogo Bikes;2019-03-05T00:00:00.000Z;58380.0
30955;915;USCU_L03;Viadox;2019-04-20T00:00:00.000Z;89516.0
30956;916;USCU_L10;CostClub;2019-04-10T00:00:00.000Z;2260.0
30957;917;USCU_S15;Northside Bikes;2019-03-07T00:00:00.000Z;1695.0
30958;752;USCU_S04;Fit Cycles;2018-12-11T00:00:00.000Z;0.0
30959;952;USCU_S13;Rolling Bike Shop;2019-03-20T00:00:00.000Z;12150.0
30960;954;USCU_S15;Northside Bikes;2019-03-20T00:00:00.000Z;49275.0
30961;955;USCU_L02;Toys4U;2019-04-20T00:00:00.000Z;22950.0
30962;1475;USCU_S13;Rolling Bike Shop;2019-10-29T00:00:00.000Z;35028.0
30963;957;USCU_S08;Velocity Cycles;2019-03-16T00:00:00.000Z;12024.0
30964;958;USCU_S01;Performance Bikes;2019-03-14T00:00:00.000Z;134268.0
30965;959;USCU_L07;Interlude Inc;2019-05-03T00:00:00.000Z;15030.0
30966;960;USCU_S16;Gogo Bikes;2019-03-13T00:00:00.000Z;123246.0
30967;961;USCU_L03;Viadox;2019-04-15T00:00:00.000Z;8016.0
30968;962;USCU_L09;Bigmart;2019-04-18T00:00:00.000Z;40080.0
30969;963;USCU_L10;CostClub;2019-04-28T00:00:00.000Z;12180.0
30970;964;USCU_L03;Viadox;2019-04-30T00:00:00.000Z;55580.0
30971;965;USCU_S14;Cityscape Cycles;2019-03-11T00:00:00.000Z;6790.0
30972;966;USCU_L07;Interlude Inc;2019-04-29T00:00:00.000Z;16730.0
30973;967;USCU_S10;Turbo Bikes;2019-03-12T00:00:00.000Z;5600.0
30974;968;USCU_S03;Eastside Bikes;2019-03-18T00:00:00.000Z;3220.0
30975;969;USCU_S12;Century Cycles;2019-03-18T00:00:00.000Z;6120.0
30976;970;USCU_S06;Hub & Spokes Inc;2019-03-20T00:00:00.000Z;7680.0
30977;971;USCU_L05;Bluestar Corp;2019-04-15T00:00:00.000Z;12960.0
30978;972;USCU_S17;Bikepros;2019-03-16T00:00:00.000Z;2520.0
30979;973;USCU_L02;Toys4U;2019-04-28T00:00:00.000Z;13200.0
30980;974;USCU_L10;CostClub;2019-04-30T00:00:00.000Z;11040.0
30981;975;USCU_L09;Bigmart;2019-04-18T00:00:00.000Z;12960.0
30982;976;USCU_L06;Dexon;2019-05-02T00:00:00.000Z;8320.0
30983;977;USCU_L02;Toys4U;2019-04-18T00:00:00.000Z;31360.0
30984;978;USCU_S13;Rolling Bike Shop;2019-03-13T00:00:00.000Z;800.0
30985;979;USCU_S02;Custom Sports;2019-03-15T00:00:00.000Z;1440.0
30986;980;USCU_S16;Gogo Bikes;2019-03-14T00:00:00.000Z;2080.0
30987;1262;USCU_S04;Fit Cycles;2019-07-27T00:00:00.000Z;0.0
30988;1041;USCU_S08;Velocity Cycles;2019-03-26T00:00:00.000Z;240.0
30989;1042;USCU_S02;Custom Sports;2019-03-27T00:00:00.000Z;13800.0
30990;1043;USCU_S17;Bikepros;2019-03-25T00:00:00.000Z;1800.0
30991;1044;USCU_L06;Dexon;2019-05-17T00:00:00.000Z;29040.0
30992;1045;USCU_L01;Skymart Corp;2019-04-30T00:00:00.000Z;115920.0
30993;1046;USCU_L09;Bigmart;2019-05-12T00:00:00.000Z;26280.0
30994;1047;USCU_S10;Turbo Bikes;2019-03-30T00:00:00.000Z;320.0
30995;1048;USCU_L04;Quotex;2019-05-14T00:00:00.000Z;29600.0
30996;1049;USCU_S02;Custom Sports;2019-03-24T00:00:00.000Z;3040.0
30997;1050;USCU_S15;Northside Bikes;2019-03-30T00:00:00.000Z;1280.0
30998;1051;USCU_L02;Toys4U;2019-05-11T00:00:00.000Z;31040.0
30999;1052;USCU_L10;CostClub;2019-05-03T00:00:00.000Z;68160.0
31000;982;USCU_S16;Gogo Bikes;2019-04-01T00:00:00.000Z;440.0
31001;983;USCU_S13;Rolling Bike Shop;2019-03-29T00:00:00.000Z;14080.0
31002;984;USCU_S05;Greater Hartford Area;2019-03-25T00:00:00.000Z;17160.0
31003;985;USCU_L05;Bluestar Corp;2019-05-04T00:00:00.000Z;880.0
31004;986;USCU_L03;Viadox;2019-05-08T00:00:00.000Z;29480.0
31005;987;USCU_L10;CostClub;2019-05-08T00:00:00.000Z;85800.0
31006;988;USCU_S12;Century Cycles;2019-03-30T00:00:00.000Z;14175.0
31007;990;USCU_L06;Dexon;2019-05-13T00:00:00.000Z;5400.0
31008;991;USCU_S15;Northside Bikes;2019-03-26T00:00:00.000Z;47250.0
31009;992;USCU_L03;Viadox;2019-05-04T00:00:00.000Z;37800.0
31010;993;USCU_L09;Bigmart;2019-05-17T00:00:00.000Z;12825.0
31011;994;USCU_S12;Century Cycles;2019-03-29T00:00:00.000Z;140280.0
31012;995;USCU_S03;Eastside Bikes;2019-03-27T00:00:00.000Z;158316.0
31013;996;USCU_L07;Interlude Inc;2019-05-17T00:00:00.000Z;3006.0
31014;997;USCU_S17;Bikepros;2019-04-01T00:00:00.000Z;123246.0
31015;998;USCU_L01;Skymart Corp;2019-05-07T00:00:00.000Z;16032.0
31016;999;USCU_L10;CostClub;2019-05-06T00:00:00.000Z;21042.0
31017;1000;USCU_L09;Bigmart;2019-05-06T00:00:00.000Z;85344.0
31527;1578;USCU_S14;Cityscape Cycles;2019-11-02T00:00:00.000Z;1695.0
31528;1460;USCU_S17;Bikepros;2019-10-31T00:00:00.000Z;2004.0
31529;1461;USCU_L02;Toys4U;2019-12-05T00:00:00.000Z;24048.0
31530;1580;USCU_L09;Bigmart;2019-12-03T00:00:00.000Z;2260.0
31531;1581;USCU_S11;Bike World;2019-10-24T00:00:00.000Z;202827.0
31532;1582;USCU_S02;Custom Sports;2019-10-26T00:00:00.000Z;11931.0
31533;1583;USCU_L06;Dexon;2019-11-29T00:00:00.000Z;71586.0
31534;1462;USCU_L10;CostClub;2019-12-01T00:00:00.000Z;15030.0
31535;1463;USCU_L09;Bigmart;2019-12-04T00:00:00.000Z;27559.0
31536;1584;USCU_L03;Viadox;2019-11-28T00:00:00.000Z;99425.0
31537;1585;USCU_L09;Bigmart;2019-12-02T00:00:00.000Z;99425.0
31538;1586;USCU_L05;Bluestar Corp;2019-12-08T00:00:00.000Z;61928.0
31539;1587;USCU_S12;Century Cycles;2019-11-01T00:00:00.000Z;317381.0
31540;1590;USCU_S17;Bikepros;2019-11-02T00:00:00.000Z;247712.0
31541;1591;USCU_L10;CostClub;2019-12-15T00:00:00.000Z;6440.0
31542;1592;USCU_L03;Viadox;2019-12-15T00:00:00.000Z;4690.0
31543;1593;USCU_S17;Bikepros;2019-10-25T00:00:00.000Z;1050.0
31544;1464;USCU_L03;Viadox;2019-12-01T00:00:00.000Z;10668.0
31545;1465;USCU_L06;Dexon;2019-12-02T00:00:00.000Z;47117.0
31546;1676;USCU_S04;Fit Cycles;2019-11-01T00:00:00.000Z;0.0
31547;1594;USCU_L08;Veracity;2019-12-08T00:00:00.000Z;27020.0
31548;1596;USCU_S13;Rolling Bike Shop;2019-11-01T00:00:00.000Z;4900.0
31549;1597;USCU_S01;Performance Bikes;2019-10-30T00:00:00.000Z;2040.0
31550;1598;USCU_S11;Bike World;2019-10-28T00:00:00.000Z;3480.0
31551;1599;USCU_L05;Bluestar Corp;2019-12-12T00:00:00.000Z;19560.0
31552;1715;USCU_S04;Fit Cycles;2019-10-28T00:00:00.000Z;0.0
31553;1600;USCU_S15;Northside Bikes;2019-10-24T00:00:00.000Z;1080.0
31554;1602;USCU_L09;Bigmart;2019-12-06T00:00:00.000Z;11880.0
31555;1604;USCU_L09;Bigmart;2019-12-04T00:00:00.000Z;10720.0
31556;1605;USCU_L07;Interlude Inc;2019-12-05T00:00:00.000Z;39040.0
31557;1606;USCU_S17;Bikepros;2019-10-30T00:00:00.000Z;1920.0
31558;1466;USCU_S16;Gogo Bikes;2019-10-31T00:00:00.000Z;5334.0
31559;1607;USCU_S13;Rolling Bike Shop;2019-10-28T00:00:00.000Z;3040.0
31560;1467;USCU_S11;Bike World;2019-10-25T00:00:00.000Z;9779.0
31561;1469;USCU_L06;Dexon;2019-12-17T00:00:00.000Z;9522.0
31562;1608;USCU_S03;Eastside Bikes;2019-10-30T00:00:00.000Z;2720.0
31563;956;USCU_L09;Bigmart;2019-04-22T00:00:00.000Z;10125.0
31564;1541;USCU_S13;Rolling Bike Shop;2019-10-30T00:00:00.000Z;26840.0
31565;1609;USCU_S02;Custom Sports;2019-10-30T00:00:00.000Z;8360.0
31566;1610;USCU_S08;Velocity Cycles;2019-11-01T00:00:00.000Z;22440.0
31567;1611;USCU_S14;Cityscape Cycles;2019-10-25T00:00:00.000Z;3960.0
31568;1612;USCU_L04;Quotex;2019-12-14T00:00:00.000Z;20680.0
31569;1613;USCU_L09;Bigmart;2019-12-08T00:00:00.000Z;9240.0
31570;1614;USCU_L01;Skymart Corp;2019-12-08T00:00:00.000Z;12760.0
31571;1615;USCU_S12;Century Cycles;2019-10-31T00:00:00.000Z;14850.0
31572;1616;USCU_S01;Performance Bikes;2019-10-26T00:00:00.000Z;8775.0
31573;1617;USCU_L04;Quotex;2019-12-13T00:00:00.000Z;8100.0
31574;1618;USCU_S16;Gogo Bikes;2019-10-28T00:00:00.000Z;18900.0
31575;1619;USCU_L01;Skymart Corp;2019-11-27T00:00:00.000Z;53325.0
31576;1620;USCU_L09;Bigmart;2019-12-05T00:00:00.000Z;8775.0
31577;1621;USCU_S13;Rolling Bike Shop;2019-10-24T00:00:00.000Z;183366.0
31578;1622;USCU_S01;Performance Bikes;2019-10-24T00:00:00.000Z;24048.0
31579;1623;USCU_L05;Bluestar Corp;2019-12-07T00:00:00.000Z;3006.0
31580;1624;USCU_S14;Cityscape Cycles;2019-10-31T00:00:00.000Z;6012.0
31581;1625;USCU_L03;Viadox;2019-11-28T00:00:00.000Z;4008.0
31582;1626;USCU_L09;Bigmart;2019-12-13T00:00:00.000Z;18036.0
31583;1627;USCU_S09;Greenhigh Bikes;2019-10-26T00:00:00.000Z;7112.0
31584;1796;USCU_S04;Fit Cycles;2019-11-22T00:00:00.000Z;0.0
31585;1628;USCU_L05;Bluestar Corp;2019-11-28T00:00:00.000Z;13335.0
31586;1629;USCU_L02;Toys4U;2019-12-09T00:00:00.000Z;18669.0
31587;1630;USCU_L09;Bigmart;2019-12-13T00:00:00.000Z;32004.0
31588;1631;USCU_S16;Gogo Bikes;2019-10-28T00:00:00.000Z;889.0
31589;1632;USCU_S17;Bikepros;2019-10-25T00:00:00.000Z;96807.0
31590;1633;USCU_S02;Custom Sports;2019-10-27T00:00:00.000Z;93633.0
31591;1634;USCU_L01;Skymart Corp;2019-12-02T00:00:00.000Z;161874.0
31592;1635;USCU_L10;CostClub;2019-12-05T00:00:00.000Z;14283.0
31593;1636;USCU_L08;Veracity;2019-12-05T00:00:00.000Z;4761.0
31594;1637;USCU_S08;Velocity Cycles;2019-11-01T00:00:00.000Z;6348.0
31595;1638;USCU_L07;Interlude Inc;2019-12-12T00:00:00.000Z;19460.0
31596;1639;USCU_S12;Century Cycles;2019-10-25T00:00:00.000Z;54488.0
31597;1640;USCU_S01;Performance Bikes;2019-10-31T00:00:00.000Z;144004.0
31598;1641;USCU_S14;Cityscape Cycles;2019-10-25T00:00:00.000Z;23352.0
31599;1642;USCU_L01;Skymart Corp;2019-12-13T00:00:00.000Z;54488.0
31600;1643;USCU_S13;Rolling Bike Shop;2019-10-24T00:00:00.000Z;9605.0
31601;1644;USCU_L04;Quotex;2019-12-13T00:00:00.000Z;9040.0
31602;1645;USCU_L03;Viadox;2019-12-01T00:00:00.000Z;27685.0
31603;1646;USCU_L09;Bigmart;2019-12-14T00:00:00.000Z;7910.0
31604;1647;USCU_S05;Greater Hartford Area;2019-10-29T00:00:00.000Z;565.0
31605;1648;USCU_S08;Velocity Cycles;2019-10-26T00:00:00.000Z;103402.0
31606;1650;USCU_L06;Dexon;2019-11-29T00:00:00.000Z;214758.0
31607;1651;USCU_S16;Gogo Bikes;2019-10-31T00:00:00.000Z;95448.0
31608;1652;USCU_L02;Toys4U;2019-12-13T00:00:00.000Z;246574.0
31609;1653;USCU_L10;CostClub;2019-12-16T00:00:00.000Z;83517.0
31610;1654;USCU_L09;Bigmart;2019-12-13T00:00:00.000Z;7741.0
31611;1655;USCU_L08;Veracity;2019-12-09T00:00:00.000Z;15482.0
31612;1656;USCU_S08;Velocity Cycles;2019-10-23T00:00:00.000Z;224489.0
31613;1657;USCU_L03;Viadox;2019-12-06T00:00:00.000Z;46446.0
31614;1658;USCU_S01;Performance Bikes;2019-10-29T00:00:00.000Z;309640.0
31615;1659;USCU_S06;Hub & Spokes Inc;2019-10-27T00:00:00.000Z;980.0
31616;1660;USCU_S09;Greenhigh Bikes;2019-10-31T00:00:00.000Z;4830.0
31617;1661;USCU_L06;Dexon;2019-12-08T00:00:00.000Z;29680.0
31618;1662;USCU_S14;Cityscape Cycles;2019-10-25T00:00:00.000Z;140.0
31619;1663;USCU_L01;Skymart Corp;2019-12-04T00:00:00.000Z;18480.0
31620;1664;USCU_L10;CostClub;2019-12-08T00:00:00.000Z;18340.0
31621;1665;USCU_L09;Bigmart;2019-12-07T00:00:00.000Z;22320.0
31622;1666;USCU_L02;Toys4U;2019-12-07T00:00:00.000Z;45240.0
31623;1667;USCU_L06;Dexon;2019-11-30T00:00:00.000Z;15360.0
31624;1668;USCU_S01;Performance Bikes;2019-10-29T00:00:00.000Z;4440.0
31625;1669;USCU_S12;Century Cycles;2019-10-23T00:00:00.000Z;3120.0
31626;1670;USCU_L01;Skymart Corp;2019-12-11T00:00:00.000Z;19040.0
31627;1671;USCU_L09;Bigmart;2019-11-29T00:00:00.000Z;7680.0
31628;1672;USCU_S17;Bikepros;2019-10-27T00:00:00.000Z;960.0
31629;1673;USCU_S11;Bike World;2019-10-31T00:00:00.000Z;3520.0
31630;1674;USCU_L07;Interlude Inc;2019-12-12T00:00:00.000Z;40000.0
31631;1470;USCU_S13;Rolling Bike Shop;2019-10-27T00:00:00.000Z;65067.0
31632;1471;USCU_S02;Custom Sports;2019-10-31T00:00:00.000Z;88872.0
31633;1472;USCU_S14;Cityscape Cycles;2019-11-03T00:00:00.000Z;6348.0
31634;2593;USCU_S14;Cityscape Cycles;2020-03-04T00:00:00.000Z;92892.0
31635;2594;USCU_S08;Velocity Cycles;2020-03-06T00:00:00.000Z;910.0
31636;2595;USCU_L08;Veracity;2020-04-04T00:00:00.000Z;1050.0
31637;2596;USCU_L09;Bigmart;2020-04-13T00:00:00.000Z;980.0
31638;1675;USCU_S07;Westend Cycles;2019-11-04T00:00:00.000Z;4400.0
31639;1677;USCU_S14;Cityscape Cycles;2019-11-04T00:00:00.000Z;6160.0
31640;1678;USCU_L08;Veracity;2019-12-11T00:00:00.000Z;7480.0
31641;1679;USCU_L10;CostClub;2019-12-15T00:00:00.000Z;13200.0
31642;1680;USCU_S12;Century Cycles;2019-11-04T00:00:00.000Z;27000.0
31643;1681;USCU_S01;Performance Bikes;2019-10-28T00:00:00.000Z;31050.0
31644;1682;USCU_L04;Quotex;2019-12-16T00:00:00.000Z;8100.0
31645;1683;USCU_S15;Northside Bikes;2019-10-29T00:00:00.000Z;40500.0
31646;1684;USCU_L02;Toys4U;2019-12-17T00:00:00.000Z;7425.0
31647;1685;USCU_L09;Bigmart;2019-12-12T00:00:00.000Z;10800.0
31648;1686;USCU_S10;Turbo Bikes;2019-11-03T00:00:00.000Z;76152.0
31649;1687;USCU_S02;Custom Sports;2019-11-02T00:00:00.000Z;46092.0
31650;1688;USCU_L04;Quotex;2019-12-18T00:00:00.000Z;6012.0
31651;1689;USCU_S16;Gogo Bikes;2019-11-05T00:00:00.000Z;5010.0
31652;1690;USCU_L03;Viadox;2019-12-20T00:00:00.000Z;21042.0
31653;1691;USCU_L09;Bigmart;2019-12-10T00:00:00.000Z;11022.0
31654;1692;USCU_S17;Bikepros;2019-11-05T00:00:00.000Z;889.0
31655;1693;USCU_L09;Bigmart;2019-12-17T00:00:00.000Z;18669.0
31656;1694;USCU_L02;Toys4U;2019-12-04T00:00:00.000Z;9779.0
31657;1695;USCU_L04;Quotex;2019-12-13T00:00:00.000Z;5334.0
31658;1696;USCU_S13;Rolling Bike Shop;2019-10-29T00:00:00.000Z;10668.0
31659;1697;USCU_S05;Greater Hartford Area;2019-11-01T00:00:00.000Z;8001.0
31660;1698;USCU_L04;Quotex;2019-12-03T00:00:00.000Z;15870.0
31661;1699;USCU_S07;Westend Cycles;2019-11-05T00:00:00.000Z;90459.0
31662;1700;USCU_S05;Greater Hartford Area;2019-11-03T00:00:00.000Z;153939.0
31663;1701;USCU_S16;Gogo Bikes;2019-11-03T00:00:00.000Z;76176.0
31664;1702;USCU_L03;Viadox;2019-12-13T00:00:00.000Z;7935.0
31665;1703;USCU_L09;Bigmart;2019-12-04T00:00:00.000Z;19044.0
31666;1704;USCU_S10;Turbo Bikes;2019-10-31T00:00:00.000Z;19460.0
31667;1705;USCU_S02;Custom Sports;2019-11-04T00:00:00.000Z;136220.0
31668;1706;USCU_L02;Toys4U;2019-12-08T00:00:00.000Z;19460.0
31669;1707;USCU_S15;Northside Bikes;2019-11-02T00:00:00.000Z;85624.0
31670;1708;USCU_L09;Bigmart;2019-12-05T00:00:00.000Z;4520.0
31671;1709;USCU_L03;Viadox;2019-12-02T00:00:00.000Z;1695.0
31672;1710;USCU_L05;Bluestar Corp;2019-12-20T00:00:00.000Z;10170.0
31673;1711;USCU_S17;Bikepros;2019-10-30T00:00:00.000Z;1130.0
31674;1712;USCU_S08;Velocity Cycles;2019-11-01T00:00:00.000Z;1130.0
31675;1713;USCU_S03;Eastside Bikes;2019-10-28T00:00:00.000Z;3955.0
31676;1714;USCU_S09;Greenhigh Bikes;2019-11-05T00:00:00.000Z;155103.0
31677;1716;USCU_L04;Quotex;2019-12-03T00:00:00.000Z;7954.0
31678;1717;USCU_S14;Cityscape Cycles;2019-11-04T00:00:00.000Z;39770.0
31679;1718;USCU_L02;Toys4U;2019-12-20T00:00:00.000Z;23862.0
31680;1719;USCU_L10;CostClub;2019-12-11T00:00:00.000Z;139195.0
31681;1720;USCU_L05;Bluestar Corp;2019-12-08T00:00:00.000Z;23223.0
31682;1721;USCU_S07;Westend Cycles;2019-11-04T00:00:00.000Z;286417.0
31683;1722;USCU_L02;Toys4U;2019-12-20T00:00:00.000Z;15482.0
31684;1723;USCU_S01;Performance Bikes;2019-10-29T00:00:00.000Z;30964.0
